"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL2031157";"";"None";"482.37";"0";"4.67";"3948";"O=C(N[C@@H](Cc1ccc(C#CCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl";"Solubility";"";"75900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2018954";"";"None";"551.46";"1";"3.88";"3226";"COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c2ccc(C)cc2)cc1OCCN(C)C";"Solubility";"";"77600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL380454";"";"None";"429.88";"0";"3.48";"3154";"COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC[C@H](C(N)=O)C1";"Solubility";"";"77600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2017974";"BUPARLISIB";"3.0";"410.40";"0";"1.81";"4696";"Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1";"Solubility";"";"79400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1401353";"";"None";"289.32";"0";"2.33";"2909";"Cc1cccc(NS(=O)(=O)c2cccc3nonc23)c1";"Solubility";"";"81300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL233656";"";"None";"383.83";"0";"2.50";"2014";"O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)ccc2[nH]1";"Solubility";"";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1940103";"";"None";"422.42";"0";"3.36";"2652";"COc1cc2ncnc(Nc3cnn(CC(=O)Nc4cccc(F)c4)c3)c2cc1OC";"Solubility";"";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL578235";"";"None";"447.52";"0";"4.34";"4225";"Cc1cc(Oc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)c2)c(-c2ccccn2)nc1C";"Solubility";"";"2500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2088094";"";"None";"392.26";"0";"3.57";"1274";"CCCc1cc(Nc2nc(NCc3cc(C)no3)ncc2Br)n[nH]1";"Solubility";"";"2700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL233658";"";"None";"427.89";"0";"2.11";"2055";"O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1";"Solubility";"";"2700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL222102";"KU-55933";"None";"395.51";"0";"4.76";"KU-55933";"O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1";"Solubility";"";"7100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2023119";"";"None";"432.48";"0";"4.44";"4244";"CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4ccc(OC)cc34)cc2OC)cn1";"Solubility";"";"7100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1669157";"";"None";"465.51";"0";"2.27";"5063";"O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1O";"Solubility";"";"7200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL407848";"";"None";"283.31";"0";"2.93";"5298";"Cn1c(C#N)ccc1-c1cc(F)c2c(c1)C(C)(C)C(=O)N2";"Solubility";"";"5400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2086690";"";"None";"420.48";"0";"2.54";"5333";"CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)no1";"Solubility";"";"5400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2031224";"";"None";"483.57";"0";"3.71";"601";"COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1";"Solubility";"";"75900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1778354";"";"None";"482.51";"0";"4.59";"2494";"COC[C@H](C)Oc1cc(O[C@@H](C)Cc2ccc(F)cc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1";"Solubility";"";"1258900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1221922";"";"None";"225.68";"0";"1.65";"3783";"Nc1nc2cc(Cl)ccc2n1CCCO";"Solubility";"";"1318300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1778370";"";"None";"440.43";"0";"4.38";"2511";"COC[C@H](C)Oc1cc(Oc2cccc(F)c2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1";"Solubility";"";"1380400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2325995";"";"None";"512.06";"1";"2.88";"4841";"NC1(C(=O)NC(CCCN2CCOCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1";"Solubility";"";"1412500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL170";"QUININE";"4.0";"324.42";"0";"3.17";"3179";"C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12";"Solubility";"";"1445400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2030807";"";"None";"488.37";"0";"4.48";"3843";"CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1";"Solubility";"";"1513600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1381989";"";"None";"281.38";"0";"1.29";"1908";"CC1(C)CNC(=O)c2sc(N3CCOCC3)nc2C1";"Solubility";"";"251200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL281266";"";"None";"257.31";"0";"2.73";"2972";"O=C1NC(=O)C(Cc2ccc3ccccc3c2)S1";"Solubility";"";"251200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2035040";"";"None";"343.43";"0";"3.85";"5517";"NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1";"Solubility";"";"263000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL215322";"";"None";"525.56";"1";"3.64";"2196";"CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2c1";"Solubility";"";"93300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL358325";"";"None";"584.74";"2";"5.16";"1047";"Cc1sc(N2CCN(C)CC2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1";"Solubility";"";"97700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL453862";"";"None";"382.44";"0";"3.81";"3404";"Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)cc3)ncc2F)n1C(C)C";"Solubility";"";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1835909";"";"None";"341.41";"0";"2.87";"5163";"CCOC(=O)c1ccc(OCC2CCN(c3ccc(C)nn3)C2)cc1";"Solubility";"";"169800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1900948";"";"None";"227.23";"0";"0.98";"1580";"Oc1ncnc2c1nnn2Cc1ccccc1";"Solubility";"";"208900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2163582";"";"None";"424.93";"0";"3.68";"4209";"N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(Cl)cccc4c3C2)CC1";"Solubility";"";"213800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1824377";"";"None";"453.56";"0";"4.54";"2920";"O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cscn1";"Solubility";"";"218800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1824375";"";"None";"447.54";"0";"4.48";"2918";"O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cccnc1";"Solubility";"";"218800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL607707";"PELITINIB";"2.0";"467.93";"1";"5.10";"1259";"CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C";"Solubility";"";"1500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL461431";"";"None";"315.35";"0";"2.21";"319";"CCOC(=O)c1nn(-c2ccccc2)c(=O)c2c(N)scc12";"Solubility";"";"6200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1945883";"";"None";"264.28";"0";"3.19";"4865";"O=C(Nc1ccccc1)c1ccc2cccc(O)c2n1";"Solubility";"";"6600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
